x	acos	binomial	nvidia0	nvidia1	nvidia2	nvidia3	nvidia4	nvidia5	nvidia6	d_binomial	d_nvidia0	d_nvidia1	d_nvidia2	d_nvidia3	d_nvidia4	d_nvidia5	d_nvidia6
0.492025	1.056382	1.058898	1.056335	1.056335	1.056335	1.056335	1.056335	1.056335	1.056335	-0.002516	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047
0.492125	1.056267	1.058786	1.056220	1.056220	1.056220	1.056220	1.056220	1.056220	1.056220	-0.002519	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047
0.492225	1.056152	1.058673	1.056105	1.056105	1.056105	1.056105	1.056105	1.056105	1.056105	-0.002521	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047
0.492325	1.056037	1.058561	1.055990	1.055990	1.055990	1.055990	1.055990	1.055990	1.055990	-0.002524	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047
0.492425	1.055922	1.058449	1.055875	1.055875	1.055875	1.055875	1.055875	1.055875	1.055875	-0.002527	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047
0.492525	1.055807	1.058337	1.055760	1.055760	1.055760	1.055760	1.055760	1.055760	1.055760	-0.002530	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047
0.492625	1.055693	1.058225	1.055645	1.055645	1.055645	1.055645	1.055645	1.055645	1.055645	-0.002532	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047
0.492725	1.055578	1.058113	1.055531	1.055531	1.055531	1.055531	1.055531	1.055531	1.055531	-0.002535	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047
0.492825	1.055463	1.058000	1.055416	1.055416	1.055416	1.055416	1.055416	1.055416	1.055416	-0.002538	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047
0.492925	1.055348	1.057888	1.055301	1.055301	1.055301	1.055301	1.055301	1.055301	1.055301	-0.002540	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047
0.493025	1.055233	1.057776	1.055186	1.055186	1.055186	1.055186	1.055186	1.055186	1.055186	-0.002543	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047
0.493125	1.055118	1.057664	1.055071	1.055071	1.055071	1.055071	1.055071	1.055071	1.055071	-0.002546	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047
0.493225	1.055003	1.057552	1.054956	1.054956	1.054956	1.054956	1.054956	1.054956	1.054956	-0.002549	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047
0.493325	1.054888	1.057440	1.054841	1.054841	1.054841	1.054841	1.054841	1.054841	1.054841	-0.002552	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047
0.493425	1.054773	1.057327	1.054726	1.054726	1.054726	1.054726	1.054726	1.054726	1.054726	-0.002554	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047
0.493525	1.054658	1.057215	1.054611	1.054611	1.054611	1.054611	1.054611	1.054611	1.054611	-0.002557	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047
0.493625	1.054543	1.057103	1.054496	1.054496	1.054496	1.054496	1.054496	1.054496	1.054496	-0.002560	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047
0.493725	1.054428	1.056991	1.054381	1.054381	1.054381	1.054381	1.054381	1.054381	1.054381	-0.002563	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047
0.493825	1.054313	1.056879	1.054266	1.054266	1.054266	1.054266	1.054266	1.054266	1.054266	-0.002565	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047
0.493925	1.054198	1.056766	1.054151	1.054151	1.054151	1.054151	1.054151	1.054151	1.054151	-0.002568	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047
0.494025	1.054083	1.056654	1.054036	1.054036	1.054036	1.054036	1.054036	1.054036	1.054036	-0.002571	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047
0.494125	1.053968	1.056542	1.053921	1.053921	1.053921	1.053921	1.053921	1.053921	1.053921	-0.002574	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047
0.494225	1.053853	1.056430	1.053806	1.053806	1.053806	1.053806	1.053806	1.053806	1.053806	-0.002576	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047
0.494325	1.053738	1.056317	1.053691	1.053691	1.053691	1.053691	1.053691	1.053691	1.053691	-0.002579	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047
0.494425	1.053623	1.056205	1.053576	1.053576	1.053576	1.053576	1.053576	1.053576	1.053576	-0.002582	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047
0.494525	1.053508	1.056093	1.053461	1.053461	1.053461	1.053461	1.053461	1.053461	1.053461	-0.002585	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047
0.494625	1.053393	1.055981	1.053346	1.053346	1.053346	1.053346	1.053346	1.053346	1.053346	-0.002587	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047
0.494725	1.053278	1.055868	1.053231	1.053231	1.053231	1.053231	1.053231	1.053231	1.053231	-0.002590	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047
0.494825	1.053163	1.055756	1.053116	1.053116	1.053116	1.053116	1.053116	1.053116	1.053116	-0.002593	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047
0.494925	1.053048	1.055644	1.053001	1.053001	1.053001	1.053001	1.053001	1.053001	1.053001	-0.002596	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047
0.495025	1.052933	1.055532	1.052886	1.052886	1.052886	1.052886	1.052886	1.052886	1.052886	-0.002599	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047
0.495125	1.052818	1.055419	1.052771	1.052771	1.052771	1.052771	1.052771	1.052771	1.052771	-0.002602	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047
0.495225	1.052703	1.055307	1.052656	1.052656	1.052656	1.052656	1.052656	1.052656	1.052656	-0.002604	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047
0.495325	1.052588	1.055195	1.052541	1.052541	1.052541	1.052541	1.052541	1.052541	1.052541	-0.002607	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047
0.495425	1.052473	1.055082	1.052426	1.052426	1.052426	1.052426	1.052426	1.052426	1.052426	-0.002610	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047
0.495525	1.052357	1.054970	1.052311	1.052311	1.052311	1.052311	1.052311	1.052311	1.052311	-0.002613	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047
0.495625	1.052242	1.054858	1.052196	1.052196	1.052196	1.052196	1.052196	1.052196	1.052196	-0.002616	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047
0.495725	1.052127	1.054746	1.052080	1.052080	1.052080	1.052080	1.052080	1.052080	1.052080	-0.002618	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047
0.495825	1.052012	1.054633	1.051965	1.051965	1.051965	1.051965	1.051965	1.051965	1.051965	-0.002621	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047
0.495925	1.051897	1.054521	1.051850	1.051850	1.051850	1.051850	1.051850	1.051850	1.051850	-0.002624	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047
0.496025	1.051782	1.054409	1.051735	1.051735	1.051735	1.051735	1.051735	1.051735	1.051735	-0.002627	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047
0.496125	1.051667	1.054296	1.051620	1.051620	1.051620	1.051620	1.051620	1.051620	1.051620	-0.002630	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047
0.496225	1.051551	1.054184	1.051505	1.051505	1.051505	1.051505	1.051505	1.051505	1.051505	-0.002632	0.000046	0.000046	0.000047	0.000047	0.000047	0.000047	0.000047
0.496325	1.051436	1.054072	1.051390	1.051390	1.051390	1.051390	1.051390	1.051390	1.051390	-0.002635	0.000047	0.000047	0.000046	0.000046	0.000046	0.000046	0.000046
0.496425	1.051321	1.053959	1.051274	1.051274	1.051274	1.051274	1.051274	1.051274	1.051274	-0.002638	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047
0.496525	1.051206	1.053847	1.051159	1.051159	1.051159	1.051159	1.051159	1.051159	1.051159	-0.002641	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047
0.496625	1.051091	1.053735	1.051044	1.051044	1.051044	1.051044	1.051044	1.051044	1.051044	-0.002644	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047
0.496725	1.050976	1.053622	1.050929	1.050929	1.050929	1.050929	1.050929	1.050929	1.050929	-0.002647	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047
0.496825	1.050860	1.053510	1.050814	1.050814	1.050814	1.050814	1.050814	1.050814	1.050814	-0.002649	0.000046	0.000046	0.000047	0.000047	0.000047	0.000047	0.000047
0.496925	1.050745	1.053397	1.050699	1.050699	1.050699	1.050699	1.050699	1.050699	1.050699	-0.002652	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.497025	1.050630	1.053285	1.050583	1.050583	1.050583	1.050583	1.050583	1.050583	1.050583	-0.002655	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047
0.497125	1.050515	1.053173	1.050468	1.050468	1.050468	1.050468	1.050468	1.050468	1.050468	-0.002658	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047
0.497225	1.050399	1.053060	1.050353	1.050353	1.050353	1.050353	1.050353	1.050353	1.050353	-0.002661	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.497325	1.050284	1.052948	1.050238	1.050238	1.050238	1.050238	1.050238	1.050238	1.050238	-0.002664	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047
0.497425	1.050169	1.052835	1.050122	1.050122	1.050122	1.050122	1.050122	1.050122	1.050122	-0.002667	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.497525	1.050054	1.052723	1.050007	1.050007	1.050007	1.050007	1.050007	1.050007	1.050007	-0.002669	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.497625	1.049938	1.052611	1.049892	1.049892	1.049892	1.049892	1.049892	1.049892	1.049892	-0.002672	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047
0.497725	1.049823	1.052498	1.049777	1.049777	1.049777	1.049777	1.049777	1.049777	1.049777	-0.002675	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.497824	1.049708	1.052386	1.049661	1.049661	1.049661	1.049661	1.049661	1.049661	1.049661	-0.002678	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.497924	1.049592	1.052273	1.049546	1.049546	1.049546	1.049546	1.049546	1.049546	1.049546	-0.002681	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.498024	1.049477	1.052161	1.049431	1.049431	1.049431	1.049431	1.049431	1.049431	1.049431	-0.002684	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.498124	1.049362	1.052049	1.049315	1.049315	1.049315	1.049315	1.049315	1.049315	1.049315	-0.002687	0.000046	0.000046	0.000047	0.000047	0.000047	0.000047	0.000047
0.498224	1.049247	1.051936	1.049200	1.049200	1.049200	1.049200	1.049200	1.049200	1.049200	-0.002689	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.498324	1.049131	1.051824	1.049085	1.049085	1.049085	1.049085	1.049085	1.049085	1.049085	-0.002692	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.498424	1.049016	1.051711	1.048970	1.048970	1.048970	1.048970	1.048970	1.048970	1.048970	-0.002695	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.498524	1.048901	1.051599	1.048854	1.048854	1.048854	1.048854	1.048854	1.048854	1.048854	-0.002698	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.498624	1.048785	1.051486	1.048739	1.048739	1.048739	1.048739	1.048739	1.048739	1.048739	-0.002701	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.498724	1.048670	1.051374	1.048624	1.048624	1.048624	1.048624	1.048624	1.048624	1.048624	-0.002704	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.498824	1.048555	1.051261	1.048508	1.048508	1.048508	1.048508	1.048508	1.048508	1.048508	-0.002707	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.498924	1.048439	1.051149	1.048393	1.048393	1.048393	1.048393	1.048393	1.048393	1.048393	-0.002710	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.499024	1.048324	1.051036	1.048277	1.048277	1.048277	1.048277	1.048277	1.048277	1.048277	-0.002713	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.499124	1.048208	1.050924	1.048162	1.048162	1.048162	1.048162	1.048162	1.048162	1.048162	-0.002715	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.499224	1.048093	1.050811	1.048047	1.048047	1.048047	1.048047	1.048047	1.048047	1.048047	-0.002718	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.499324	1.047978	1.050699	1.047931	1.047931	1.047931	1.047931	1.047931	1.047931	1.047931	-0.002721	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.499424	1.047862	1.050586	1.047816	1.047816	1.047816	1.047816	1.047816	1.047816	1.047816	-0.002724	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.499524	1.047747	1.050474	1.047701	1.047701	1.047701	1.047701	1.047701	1.047701	1.047701	-0.002727	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.499624	1.047631	1.050361	1.047585	1.047585	1.047585	1.047585	1.047585	1.047585	1.047585	-0.002730	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.499724	1.047516	1.050249	1.047470	1.047470	1.047470	1.047470	1.047470	1.047470	1.047470	-0.002733	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.499824	1.047400	1.050136	1.047354	1.047354	1.047354	1.047354	1.047354	1.047354	1.047354	-0.002736	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.499924	1.047285	1.050024	1.047239	1.047239	1.047239	1.047239	1.047239	1.047239	1.047239	-0.002739	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.500024	1.047170	1.049911	1.047123	1.047123	1.047123	1.047123	1.047123	1.047123	1.047123	-0.002742	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.500124	1.047054	1.049799	1.047008	1.047008	1.047008	1.047008	1.047008	1.047008	1.047008	-0.002745	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.500224	1.046939	1.049686	1.046893	1.046893	1.046893	1.046893	1.046893	1.046893	1.046893	-0.002748	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.500324	1.046823	1.049574	1.046777	1.046777	1.046777	1.046777	1.046777	1.046777	1.046777	-0.002751	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.500424	1.046708	1.049461	1.046661	1.046661	1.046661	1.046661	1.046661	1.046661	1.046661	-0.002753	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.500524	1.046592	1.049348	1.046546	1.046546	1.046546	1.046546	1.046546	1.046546	1.046546	-0.002756	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.500624	1.046476	1.049236	1.046430	1.046430	1.046430	1.046430	1.046430	1.046430	1.046430	-0.002759	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.500724	1.046361	1.049123	1.046315	1.046315	1.046315	1.046315	1.046315	1.046315	1.046315	-0.002762	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.500824	1.046245	1.049011	1.046199	1.046199	1.046199	1.046199	1.046199	1.046199	1.046199	-0.002765	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.500924	1.046130	1.048898	1.046084	1.046084	1.046084	1.046084	1.046084	1.046084	1.046084	-0.002768	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.501024	1.046014	1.048785	1.045968	1.045968	1.045968	1.045968	1.045968	1.045968	1.045968	-0.002771	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.501124	1.045899	1.048673	1.045853	1.045853	1.045853	1.045853	1.045853	1.045853	1.045853	-0.002774	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.501224	1.045783	1.048560	1.045737	1.045737	1.045737	1.045737	1.045737	1.045737	1.045737	-0.002777	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.501324	1.045668	1.048448	1.045622	1.045622	1.045622	1.045622	1.045622	1.045622	1.045622	-0.002780	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.501424	1.045552	1.048335	1.045506	1.045506	1.045506	1.045506	1.045506	1.045506	1.045506	-0.002783	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.501524	1.045436	1.048222	1.045390	1.045390	1.045390	1.045390	1.045390	1.045390	1.045390	-0.002786	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.501624	1.045321	1.048110	1.045275	1.045275	1.045275	1.045275	1.045275	1.045275	1.045275	-0.002789	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.501724	1.045205	1.047997	1.045159	1.045159	1.045159	1.045159	1.045159	1.045159	1.045159	-0.002792	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.501824	1.045089	1.047884	1.045044	1.045044	1.045044	1.045044	1.045044	1.045044	1.045044	-0.002795	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.501925	1.044974	1.047772	1.044928	1.044928	1.044928	1.044928	1.044928	1.044928	1.044928	-0.002798	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.502025	1.044858	1.047659	1.044812	1.044812	1.044812	1.044812	1.044812	1.044812	1.044812	-0.002801	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.502125	1.044743	1.047546	1.044697	1.044697	1.044697	1.044697	1.044697	1.044697	1.044697	-0.002804	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.502225	1.044627	1.047434	1.044581	1.044581	1.044581	1.044581	1.044581	1.044581	1.044581	-0.002807	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.502325	1.044511	1.047321	1.044465	1.044465	1.044465	1.044465	1.044465	1.044465	1.044465	-0.002810	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.502425	1.044396	1.047208	1.044350	1.044350	1.044350	1.044350	1.044350	1.044350	1.044350	-0.002813	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.502525	1.044280	1.047096	1.044234	1.044234	1.044234	1.044234	1.044234	1.044234	1.044234	-0.002816	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.502625	1.044164	1.046983	1.044118	1.044118	1.044118	1.044118	1.044118	1.044118	1.044118	-0.002819	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.502725	1.044049	1.046870	1.044003	1.044003	1.044003	1.044003	1.044003	1.044003	1.044003	-0.002822	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.502825	1.043933	1.046758	1.043887	1.043887	1.043887	1.043887	1.043887	1.043887	1.043887	-0.002825	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.502925	1.043817	1.046645	1.043771	1.043771	1.043771	1.043771	1.043771	1.043771	1.043771	-0.002828	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.503025	1.043701	1.046532	1.043656	1.043656	1.043656	1.043656	1.043656	1.043656	1.043656	-0.002831	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.503125	1.043586	1.046420	1.043540	1.043540	1.043540	1.043540	1.043540	1.043540	1.043540	-0.002834	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.503225	1.043470	1.046307	1.043424	1.043424	1.043424	1.043424	1.043424	1.043424	1.043424	-0.002837	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.503325	1.043354	1.046194	1.043308	1.043308	1.043308	1.043308	1.043308	1.043308	1.043308	-0.002840	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.503425	1.043238	1.046081	1.043193	1.043193	1.043193	1.043193	1.043193	1.043193	1.043193	-0.002843	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.503525	1.043123	1.045969	1.043077	1.043077	1.043077	1.043077	1.043077	1.043077	1.043077	-0.002846	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.503625	1.043007	1.045856	1.042961	1.042961	1.042961	1.042961	1.042961	1.042961	1.042961	-0.002849	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.503725	1.042891	1.045743	1.042845	1.042845	1.042845	1.042845	1.042845	1.042845	1.042845	-0.002852	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.503825	1.042775	1.045630	1.042730	1.042730	1.042730	1.042730	1.042730	1.042730	1.042730	-0.002855	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.503925	1.042660	1.045518	1.042614	1.042614	1.042614	1.042614	1.042614	1.042614	1.042614	-0.002858	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.504025	1.042544	1.045405	1.042498	1.042498	1.042498	1.042498	1.042498	1.042498	1.042498	-0.002861	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.504125	1.042428	1.045292	1.042382	1.042382	1.042382	1.042382	1.042382	1.042382	1.042382	-0.002864	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.504225	1.042312	1.045179	1.042267	1.042267	1.042267	1.042267	1.042267	1.042267	1.042267	-0.002867	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.504325	1.042196	1.045066	1.042151	1.042151	1.042151	1.042151	1.042151	1.042151	1.042151	-0.002870	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045
0.504425	1.042081	1.044954	1.042035	1.042035	1.042035	1.042035	1.042035	1.042035	1.042035	-0.002873	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.504525	1.041965	1.044841	1.041919	1.041919	1.041919	1.041919	1.041919	1.041919	1.041919	-0.002876	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.504625	1.041849	1.044728	1.041803	1.041803	1.041803	1.041803	1.041803	1.041803	1.041803	-0.002879	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.504725	1.041733	1.044615	1.041687	1.041687	1.041687	1.041687	1.041687	1.041687	1.041687	-0.002882	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.504825	1.041617	1.044502	1.041572	1.041572	1.041572	1.041572	1.041572	1.041572	1.041572	-0.002885	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.504925	1.041501	1.044390	1.041456	1.041456	1.041456	1.041456	1.041456	1.041456	1.041456	-0.002888	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.505025	1.041385	1.044277	1.041340	1.041340	1.041340	1.041340	1.041340	1.041340	1.041340	-0.002891	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046	0.000046
0.505125	1.041270	1.044164	1.041224	1.041224	1.041224	1.041224	1.041224	1.041224	1.041224	-0.002894	0.000046	0.000046	0.000046	0.000045	0.000045	0.000045	0.000045
0.505225	1.041154	1.044051	1.041108	1.041108	1.041108	1.041108	1.041108	1.041108	1.041108	-0.002898	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045
0.505325	1.041038	1.043938	1.040992	1.040992	1.040992	1.040992	1.040992	1.040992	1.040992	-0.002901	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045
0.505425	1.040922	1.043826	1.040876	1.040876	1.040876	1.040876	1.040876	1.040876	1.040876	-0.002904	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045
0.505525	1.040806	1.043713	1.040761	1.040761	1.040761	1.040761	1.040761	1.040761	1.040761	-0.002907	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045
0.505625	1.040690	1.043600	1.040645	1.040645	1.040645	1.040645	1.040645	1.040645	1.040645	-0.002910	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045
0.505725	1.040574	1.043487	1.040529	1.040529	1.040529	1.040529	1.040529	1.040529	1.040529	-0.002913	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045
0.505825	1.040458	1.043374	1.040413	1.040413	1.040413	1.040413	1.040413	1.040413	1.040413	-0.002916	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045
0.505925	1.040342	1.043261	1.040297	1.040297	1.040297	1.040297	1.040297	1.040297	1.040297	-0.002919	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045
0.506025	1.040226	1.043148	1.040181	1.040181	1.040181	1.040181	1.040181	1.040181	1.040181	-0.002922	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045
0.506125	1.040110	1.043036	1.040065	1.040065	1.040065	1.040065	1.040065	1.040065	1.040065	-0.002925	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045
0.506225	1.039994	1.042923	1.039949	1.039949	1.039949	1.039949	1.039949	1.039949	1.039949	-0.002928	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045
0.506325	1.039878	1.042810	1.039833	1.039833	1.039833	1.039833	1.039833	1.039833	1.039833	-0.002931	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045
0.506425	1.039762	1.042697	1.039717	1.039717	1.039717	1.039717	1.039717	1.039717	1.039717	-0.002935	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045
0.506525	1.039646	1.042584	1.039601	1.039601	1.039601	1.039601	1.039601	1.039601	1.039601	-0.002938	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045
0.506625	1.039530	1.042471	1.039485	1.039485	1.039485	1.039485	1.039485	1.039485	1.039485	-0.002941	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045
0.506725	1.039414	1.042358	1.039369	1.039369	1.039369	1.039369	1.039369	1.039369	1.039369	-0.002944	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045
0.506825	1.039298	1.042245	1.039253	1.039253	1.039253	1.039253	1.039253	1.039253	1.039253	-0.002947	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045
0.506925	1.039182	1.042132	1.039137	1.039137	1.039137	1.039137	1.039137	1.039137	1.039137	-0.002950	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045
0.507025	1.039066	1.042019	1.039021	1.039021	1.039021	1.039021	1.039021	1.039021	1.039021	-0.002953	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045
0.507125	1.038950	1.041906	1.038905	1.038905	1.038905	1.038905	1.038905	1.038905	1.038905	-0.002956	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045
